,
,
data_traditional.tif,
Emission wavelength,500 nm
NA,0.95
Refraction index,1.33
Voxel size,220 nm x 220 nm x 220 nm
Bead diameter,100 nm
,
Frame size,12 pixels
Threshold,197
,
Theoretical FWHM in XY,270 nm
Theoratical FWHM in Z,1.3 um
,
HeatMap Statistics,
FWHM min,422 nm +/- 11 nm
FWHMmin / Theoretical FWHMxy,1.566 +/- 0.04
FWHM max,550 nm +/- 36 nm
FWHMmax / Theoretical FWHMxy,2.041 +/- 0.134
FWHM z,2.08 um +/- 72.03 nm
FWHMz / Theoretical FWHMz,1.605 +/- 0.056
z0,+/- 8.33 um
(z0 - mean(z0)) / FWHMz,+/- 6.421
Asymmetry,0.772 +/- 0.054
Theta,-53.9 deg +/- 49.8 deg
,

Bead Id,x0 (um),y0 (um),z0 (um),FWHM min (um),FWHM max (um),FWHM z (um),z0 - mean(z0) (um),Asymmetry,Theta (degrees),R^2 FWHM min/max,R^2 FWHMz,Fit valid,Centroid brightness,Fitted Brightness(A),Fitted background(B),Image name
3235,41.102,33.331,58.692,0.412,0.504,1.891,21.174,0.817,80.97,0.966,0.969,1,873,783.959,126.721,data_traditional
3236,48.857,31.758,58.285,0.436,0.643,3.022,20.768,0.678,-89.46,0.963,0.959,1,722,657.599,127.787,data_traditional
3237,83.655,31.402,58.198,0.423,0.558,2.132,20.681,0.758,-87.23,0.961,0.969,1,529,465.321,120.714,data_traditional
3238,45.609,28.548,58.598,0.405,0.532,1.988,21.081,0.762,88.249,0.957,0.989,1,684,757.276,127.356,data_traditional
3239,65.109,24.765,58.544,0.427,0.52,2.017,21.027,0.82,-82.6,0.951,0.986,1,908,798.792,129.24,data_traditional
3240,138.207,23.271,57.929,0.396,0.641,2.191,20.412,0.619,-84.33,0.943,0.965,1,413,334.501,121.302,data_traditional
3241,82.247,21.859,57.763,0.435,0.697,3.538,20.246,0.625,84.351,0.928,0.948,1,556,513.889,129.383,data_traditional
3242,88.529,21.113,58.575,0.415,0.554,1.994,21.058,0.75,-84.621,0.953,0.981,1,670,679.386,123.432,data_traditional
3243,47.139,20.652,58.747,0.401,0.546,2.09,21.23,0.734,-86.755,0.965,0.987,1,926,956.163,131.159,data_traditional
3244,150.473,19.139,57.768,0.431,0.636,2.13,20.251,0.678,-82.631,0.945,0.983,1,498,414.841,119.888,data_traditional
3245,155.466,18.614,21.641,0.445,0.551,2.142,-15.876,0.808,-88.131,0.921,0.634,0,324,249.621,115.13,data_traditional
3246,35.953,16.901,58.829,0.369,0.539,2.18,21.312,0.686,85.687,0.602,0.983,0,806,893.163,160.687,data_traditional
3247,84.219,16.226,58.419,0.429,0.567,2.079,20.901,0.757,88.045,0.937,0.983,1,759,642.287,129.736,data_traditional
3248,57.679,15.123,52.759,0.419,0.549,2.007,15.242,0.764,89.801,0.955,0.968,1,908,826.058,129.02,data_traditional
3249,119.566,11.538,58.41,0.418,0.606,2.23,20.892,0.689,-86.631,0.942,0.98,1,567,482.436,123.004,data_traditional
3250,96.547,10.396,58.554,0.46,0.617,2.141,21.036,0.747,82.438,0.934,0.977,1,536,435.654,121.076,data_traditional
3251,142.548,8.985,58.131,0.434,0.669,2.076,20.614,0.649,-82.354,0.941,0.985,1,522,404.677,119.541,data_traditional
3252,70.121,3.594,58.895,0.427,0.541,2.217,21.378,0.789,-85.389,0.956,0.989,1,951,951.488,133.606,data_traditional
3253,75.588,3.041,58.734,0.43,0.622,2.39,21.217,0.691,-89.746,0.938,0.978,1,564,556.369,124.202,data_traditional
3254,139.699,2.774,58.314,0.451,0.588,2.06,20.796,0.767,-71.742,0.949,0.985,1,575,490.414,120.097,data_traditional
3255,120.477,1.451,58.446,0.426,0.586,2.161,20.929,0.727,-89.248,0.947,0.985,1,653,631.864,126.558,data_traditional
3256,142.811,0.051,58.399,0.369,0.566,1.843,20.882,0.651,-84.347,0.964,0.988,1,801,804.325,125.327,data_traditional
3257,161.194,-0.076,58.454,0.428,0.62,1.928,20.937,0.69,-76.439,0.938,0.974,1,676,500.319,123.496,data_traditional
3258,77.351,-1.61,58.818,0.431,0.58,2.219,21.301,0.743,89.815,0.952,0.986,1,695,684.18,133.894,data_traditional
3259,79.193,-2.52,58.896,0.448,2.277,2.499,21.379,0.197,81.242,0.674,0.942,0,617,338.755,126.197,data_traditional
3260,142.29,-5.43,58.539,0.415,0.567,2.063,21.022,0.732,89.587,0.954,0.973,1,604,610.0,124.012,data_traditional
3261,88.986,-6.73,58.997,0.423,0.553,2.236,21.48,0.764,86.923,0.952,0.976,1,733,749.488,131.293,data_traditional
3262,114.63,-7.778,58.682,0.407,0.595,2.074,21.164,0.684,88.284,0.947,0.991,1,802,714.455,127.205,data_traditional
3263,92.571,-10.171,58.855,0.434,0.576,2.207,21.338,0.754,-88.242,0.952,0.982,1,926,739.22,128.795,data_traditional
3264,132.346,-12.334,58.7,0.393,0.542,2.115,21.182,0.725,-76.457,0.458,0.98,0,607,575.418,151.571,data_traditional
3265,-113.715,-30.569,58.469,0.417,0.504,1.924,20.952,0.826,84.109,0.958,0.984,1,613,571.637,123.729,data_traditional
3266,68.869,-73.879,58.745,0.427,0.482,2.016,21.228,0.886,71.089,0.958,0.987,1,849,816.253,128.224,data_traditional
3267,116.336,-84.32,58.241,0.493,0.522,2.046,20.724,0.944,-86.876,0.948,0.966,1,527,434.613,121.179,data_traditional
3268,-144.418,-90.723,58.856,0.648,0.781,6.37,21.339,0.83,1.302,0.885,0.751,0,275,139.408,119.069,data_traditional
3269,-123.174,95.778,58.452,0.492,0.613,1.989,20.934,0.803,-84.656,0.952,0.967,1,676,362.181,118.839,data_traditional
3270,-105.732,94.991,58.623,0.413,0.445,1.683,21.106,0.929,75.716,0.956,0.457,0,650,591.34,125.432,data_traditional
3271,-74.093,84.043,58.413,0.39,0.48,1.785,20.896,0.813,-83.572,0.975,0.985,1,780,696.005,121.361,data_traditional
3272,-120.001,82.814,58.504,0.415,0.519,2.179,20.986,0.801,-86.413,0.959,0.986,1,540,550.602,122.41,data_traditional
3273,-88.368,81.228,58.249,0.407,0.545,2.011,20.731,0.746,-77.77,0.962,0.981,1,728,789.763,124.805,data_traditional
3274,-91.194,75.928,58.412,0.437,0.547,2.029,20.895,0.799,-88.693,0.976,0.976,1,734,768.724,121.876,data_traditional
3275,-60.504,74.248,58.495,0.402,0.489,1.729,20.978,0.822,-68.867,0.981,0.99,1,1025,977.39,124.039,data_traditional
3276,-71.773,68.408,58.706,0.393,0.504,1.794,21.189,0.78,-79.529,0.978,0.989,1,868,878.4,124.269,data_traditional
3277,-111.343,60.884,58.931,0.465,1.702,2.087,21.414,0.273,83.19,0.728,0.992,0,383,501.075,132.157,data_traditional
3278,-56.048,56.148,58.626,0.42,0.564,1.909,21.108,0.745,-72.338,0.976,0.989,1,920,912.673,126.052,data_traditional
3279,66.702,53.962,55.03,0.403,0.596,3.392,17.513,0.677,89.935,0.957,0.859,0,711,546.948,123.496,data_traditional
3280,-50.786,52.357,58.678,0.38,0.503,2.03,21.161,0.754,-85.283,0.976,0.983,1,697,719.443,125.208,data_traditional
3281,-17.191,41.724,58.577,0.407,0.514,1.915,21.06,0.792,82.913,0.966,0.986,1,702,646.645,124.778,data_traditional
3282,54.532,36.393,58.591,0.412,0.556,1.979,21.074,0.741,-84.849,0.952,0.98,1,522,466.043,122.993,data_traditional
3283,27.242,34.991,58.669,0.422,0.515,2.012,21.151,0.819,-85.359,0.968,0.983,1,759,731.674,126.986,data_traditional
3284,17.866,32.646,2.504,0.46,0.548,3.087,-35.013,0.839,73.346,0.921,0.626,0,551,397.55,118.344,data_traditional
3285,-61.625,25.395,59.403,0.431,0.524,1.821,21.885,0.823,-67.129,0.973,0.992,1,1305,1200.237,137.44,data_traditional
3286,36.864,25.215,58.745,0.382,0.485,2.019,21.227,0.788,-89.35,0.956,0.973,1,603,578.114,130.371,data_traditional
3287,38.803,23.804,57.592,0.518,0.792,2.426,20.074,0.654,-85.158,0.917,0.883,0,384,310.844,135.075,data_traditional
3288,40.784,21.742,58.822,0.422,0.52,2.029,21.305,0.811,89.725,0.975,0.988,1,1112,1115.287,133.477,data_traditional
3289,58.892,19.73,58.68,0.434,0.559,2.061,21.162,0.776,-87.056,0.957,0.987,1,843,770.499,129.24,data_traditional
3290,81.619,17.276,58.577,0.421,0.579,2.067,21.059,0.727,-88.759,0.958,0.986,1,565,492.607,122.762,data_traditional
3291,-2.345,16.945,58.908,0.326,0.495,2.112,21.391,0.659,-87.634,0.449,0.982,0,699,844.182,171.076,data_traditional
3292,50.239,16.439,58.769,0.41,0.525,2.25,21.252,0.781,88.303,0.961,0.984,1,954,1007.207,130.658,data_traditional
3293,67.787,12.387,58.794,0.397,0.553,2.139,21.276,0.718,-87.666,0.958,0.988,1,756,712.965,128.551,data_traditional
3294,21.151,11.056,58.684,0.395,0.575,3.893,21.167,0.686,-89.051,0.965,0.78,0,676,696.876,127.03,data_traditional
3295,68.003,9.626,42.828,0.4,0.596,1.99,5.311,0.672,86.778,0.949,0.975,1,586,485.002,117.559,data_traditional
3296,68.674,8.668,58.656,0.41,0.569,2.68,21.139,0.72,-86.58,0.926,0.926,1,746,621.456,134.349,data_traditional
3297,152.165,8.438,58.448,0.416,0.552,1.859,20.931,0.754,-83.336,0.923,0.949,1,431,320.544,116.881,data_traditional
3298,-10.758,7.945,59.12,0.42,0.526,1.939,21.602,0.799,-89.518,0.974,0.991,1,1006,1044.333,130.963,data_traditional
3299,75.472,7.043,58.861,0.422,0.503,1.998,21.343,0.839,-89.478,0.945,0.988,1,757,728.195,134.726,data_traditional
3300,76.128,5.16,58.861,0.434,0.53,2.094,21.344,0.819,80.785,0.905,0.987,1,853,612.307,136.612,data_traditional
3301,94.243,0.57,57.813,0.472,0.808,2.611,20.295,0.584,85.395,0.911,0.926,0,292,239.174,119.285,data_traditional
3302,79.232,-2.337,58.896,0.422,0.561,2.499,21.379,0.753,83.545,0.625,0.942,0,735,559.825,154.894,data_traditional
3303,85.36,-6.93,56.254,0,0,3.546,18.736,0.0,0,0,0.8,0,211,0,0,data_traditional
3304,91.1,-8.057,58.969,0.412,0.563,2.133,21.452,0.732,78.227,0.94,0.98,1,660,606.078,133.147,data_traditional
3305,118.889,-8.723,58.735,0.388,0.58,2.017,21.218,0.668,85.574,0.941,0.978,1,617,587.968,125.781,data_traditional
3306,116.806,-12.267,58.835,0.467,0.576,2.106,21.318,0.811,-87.752,0.932,0.979,1,653,524.155,124.791,data_traditional
3307,105.711,-14.181,58.915,0.416,0.658,2.159,21.398,0.632,86.279,0.637,0.981,0,632,559.756,148.184,data_traditional
3308,-87.386,-27.681,55.526,0.56,0.828,3.438,18.009,0.677,17.187,0.854,0.759,0,460,256.223,124.462,data_traditional
3309,94.598,-29.118,59.206,0.483,1.228,2.641,21.689,0.393,-78.079,0.765,0.994,0,546,564.305,148.649,data_traditional
3310,-1.981,-32.448,58.979,0.405,0.536,2.006,21.462,0.755,89.609,0.78,0.993,0,906,781.616,150.539,data_traditional
3311,-16.641,-56.527,58.679,0.394,0.563,2.116,21.161,0.7,-79.535,0.957,0.989,1,767,735.936,130.416,data_traditional
3312,-95.284,-60.424,58.708,0.428,0.495,1.796,21.191,0.864,-74.501,0.938,0.984,1,638,443.156,122.84,data_traditional
3313,89.741,-60.211,58.907,0.426,0.516,2.018,21.39,0.826,-87.289,0.959,0.981,1,779,664.702,127.867,data_traditional
3314,-109.851,-63.617,58.684,0.432,0.528,1.871,21.167,0.818,83.782,0.929,0.987,1,541,491.921,127.875,data_traditional
3315,-75.821,-65.683,58.457,0.44,0.527,2.167,20.94,0.834,-78.906,0.965,0.987,1,684,644.136,123.197,data_traditional
3316,-124.467,-89.335,58.301,0.419,0.532,2.469,20.784,0.787,80.601,0.926,0.974,1,368,323.548,116.063,data_traditional
3317,-86.143,-91.119,58.305,0.435,0.504,2.451,20.788,0.862,-80.163,0.967,0.983,1,577,563.248,125.158,data_traditional
3318,-116.524,90.406,57.983,0.421,0.584,1.969,20.466,0.722,-70.034,0.95,0.964,1,449,389.79,118.183,data_traditional
3319,-141.237,86.98,58.808,0.403,0.48,1.907,21.291,0.841,-81.074,0.949,0.972,1,439,385.397,118.403,data_traditional
3320,-118.17,87.064,58.609,0.39,0.524,1.768,21.092,0.744,-79.244,0.972,0.982,1,603,601.211,121.366,data_traditional
3321,-111.976,78.219,58.624,0.411,0.541,2.0,21.107,0.761,-82.883,0.978,0.986,1,722,669.807,123.632,data_traditional
3322,-133.216,78.17,58.439,0.395,0.586,1.999,20.922,0.675,-78.225,0.963,0.973,1,490,489.111,118.243,data_traditional
3323,-87.132,69.845,58.718,0.396,0.493,1.787,21.201,0.804,-83.124,0.978,0.982,1,750,747.193,121.993,data_traditional
3324,-25.137,69.173,58.258,0.396,0.545,1.883,20.74,0.727,-77.693,0.959,0.969,1,451,376.276,120.496,data_traditional
3325,-115.731,68.125,58.924,0.385,0.518,1.83,21.407,0.742,-79.193,0.961,0.988,1,680,577.755,120.022,data_traditional
3326,-152.558,67.584,58.98,0.412,0.575,2.182,21.463,0.717,-85.023,0.977,0.984,1,537,637.104,125.252,data_traditional
3327,-149.655,66.179,59.102,0.415,0.488,1.913,21.585,0.851,-65.903,0.962,0.985,1,765,753.777,124.799,data_traditional
3328,-78.284,65.3,58.575,0.407,0.503,2.033,21.057,0.811,-76.758,0.977,0.988,1,728,778.902,123.497,data_traditional
3329,-97.027,65.036,58.77,0.413,0.54,1.701,21.253,0.765,-73.089,0.961,0.977,1,733,629.941,122.726,data_traditional
3330,-70.435,62.531,58.834,0.414,0.506,1.693,21.317,0.82,-72.84,0.976,0.984,1,759,788.266,123.576,data_traditional
3331,-119.461,61.806,58.946,0.407,0.533,2.077,21.429,0.764,-86.579,0.965,0.988,1,577,572.076,122.795,data_traditional
3332,-91.216,60.553,58.729,0.439,0.487,1.971,21.212,0.902,-81.657,0.964,0.986,1,668,564.71,120.403,data_traditional
3333,-144.352,59.582,58.853,0.415,1.053,2.341,21.336,0.394,-60.765,0.567,0.965,0,422,423.138,150.231,data_traditional
3334,-82.073,57.823,58.945,0.426,0.499,1.863,21.428,0.855,-87.421,0.973,0.989,1,1000,967.975,127.417,data_traditional
3335,-60.723,57.789,58.748,0.417,0.533,1.779,21.231,0.781,87.653,0.971,0.988,1,800,718.7,124.73,data_traditional
3336,99.168,55.607,57.48,0.444,0.68,3.726,19.962,0.654,-81.113,0.933,0.765,0,698,605.359,129.148,data_traditional
3337,-64.259,50.455,59.083,0.409,0.471,1.769,21.566,0.867,-77.517,0.972,0.992,1,846,770.055,121.193,data_traditional
3338,-95.974,48.673,59.192,0.414,0.519,1.67,21.675,0.798,81.511,0.967,0.985,1,719,761.162,123.205,data_traditional
3339,-50.616,44.98,58.964,0.411,0.479,1.861,21.446,0.858,-79.922,0.978,0.989,1,1015,992.678,127.145,data_traditional
3340,-25.368,43.624,58.929,0.447,0.467,1.716,21.411,0.958,-64.762,0.962,0.969,1,722,757.637,124.232,data_traditional
3341,-100.09,43.274,59.255,0.398,0.537,1.86,21.738,0.74,-88.045,0.975,0.99,1,949,858.311,126.467,data_traditional
3342,154,39.05,57.693,0,0,3.225,20.175,0.0,0,0,0.813,0,161,0,0,data_traditional
3343,-25.016,38.548,58.726,0.393,0.528,1.911,21.209,0.744,-87.062,0.973,0.987,1,825,886.218,129.685,data_traditional
3344,2.794,38.183,58.137,0.399,0.646,2.597,20.62,0.617,81.089,0.971,0.948,1,550,565.526,128.378,data_traditional
3345,-65.58,36.053,59.086,0.408,0.497,1.879,21.569,0.821,-86.025,0.973,0.995,1,996,990.055,124.176,data_traditional
3346,54.82,31.52,58.618,0.387,0.526,1.87,21.101,0.736,-87.939,0.955,0.981,1,609,579.667,124.237,data_traditional
3347,0.718,30.646,58.744,0.407,0.539,1.897,21.227,0.756,-78.138,0.975,0.987,1,869,740.71,126.323,data_traditional
3348,24.875,27.573,58.858,0.385,0.504,1.985,21.341,0.764,-85.052,0.96,0.979,1,783,781.742,127.252,data_traditional
3349,20.529,26.617,58.824,0.394,0.554,1.963,21.307,0.711,89.442,0.969,0.984,1,647,691.235,126.526,data_traditional
3350,-11.177,25.346,58.915,0.396,0.487,1.824,21.398,0.813,-72.059,0.96,0.986,1,862,726.346,128.913,data_traditional
3351,-8.915,24.315,58.782,0.403,0.53,2.12,21.265,0.761,-80.917,0.959,0.988,1,582,578.453,125.955,data_traditional
3352,-5.572,20.727,59.015,0.434,0.518,1.765,21.498,0.837,-84.524,0.977,0.988,1,741,788.986,123.507,data_traditional
3353,-47.74,18.59,45.769,0,0,2.125,8.252,0.0,0,0,0.983,0,1291,0,0,data_traditional
3354,-20.812,17.702,58.954,0.417,0.556,2.062,21.437,0.751,-82.218,0.976,0.989,1,753,796.074,125.414,data_traditional
3355,52.615,17.69,58.851,0.405,0.492,1.959,21.334,0.824,89.524,0.964,0.982,1,757,702.431,129.502,data_traditional
3356,55.522,17.504,58.755,0.4,0.522,2.058,21.237,0.768,86.28,0.961,0.987,1,661,631.375,126.835,data_traditional
3357,71.246,16.983,58.643,0.416,0.577,2.093,21.126,0.721,80.853,0.945,0.972,1,637,536.039,126.344,data_traditional
3358,20.261,16.688,58.896,0.423,0.521,2.032,21.379,0.812,-82.639,0.97,0.98,1,896,877.124,126.623,data_traditional
3359,-26.399,16.016,59.086,0.408,0.538,2.085,21.569,0.759,-72.383,0.966,0.993,1,990,910.191,128.735,data_traditional
3360,0.229,14.738,58.999,0.409,0.536,1.896,21.482,0.763,-87.374,0.969,0.989,1,737,728.362,127.213,data_traditional
3361,10.068,14.084,58.875,0.395,0.513,2.025,21.358,0.77,81.318,0.97,0.984,1,652,721.198,128.418,data_traditional
3362,71.272,10.853,58.754,0.386,0.539,2.032,21.237,0.715,87.961,0.762,0.982,0,669,573.099,149.209,data_traditional
3363,15.472,10.108,59.104,0.392,0.498,1.855,21.587,0.785,-86.511,0.969,0.984,1,880,915.874,127.626,data_traditional
3364,131.878,9.171,58.194,0.399,0.59,2.26,20.677,0.676,-80.789,0.926,0.957,1,385,276.741,116.767,data_traditional
3365,35.881,7.969,59.009,0.4,0.544,1.977,21.492,0.734,86.559,0.973,0.988,1,718,744.84,126.628,data_traditional
3366,-146.978,7.499,58.83,0.412,0.567,2.137,21.313,0.727,83.134,0.939,0.982,1,455,375.494,121.049,data_traditional
3367,26.016,4.782,59.09,0.41,0.51,2.05,21.573,0.804,87.039,0.957,0.983,1,958,969.358,140.449,data_traditional
3368,20.144,2.289,59.282,0.394,0.52,1.908,21.765,0.759,-88.115,0.965,0.987,1,739,752.516,125.362,data_traditional
3369,6.647,1.169,59.17,0.413,0.519,1.915,21.653,0.795,-85.468,0.973,0.986,1,903,880.185,126.825,data_traditional
3370,10.506,-2.823,59.344,0.419,0.523,1.953,21.826,0.802,-67.318,0.973,0.985,1,864,882.318,127.814,data_traditional
3371,27.661,-8.876,59.181,0.427,0.534,1.964,21.664,0.8,-81.197,0.965,0.974,1,785,731.674,127.738,data_traditional
3372,60.673,-16.947,59.329,0.477,0.538,1.974,21.811,0.886,86.203,0.963,0.988,1,781,700.944,127.71,data_traditional
3373,81.456,-20.572,59.255,0.391,0.48,2.007,21.738,0.815,80.102,0.468,0.984,0,678,633.095,161.1,data_traditional
3374,20.937,-22.031,58.85,0.426,0.553,2.237,21.333,0.77,-80.509,0.928,0.988,1,771,608.842,138.323,data_traditional
3375,155.252,-22.598,59.131,0.464,0.551,1.759,21.613,0.842,89.087,0.94,0.97,1,574,473.149,121.208,data_traditional
3376,108.679,-26.541,59.152,0.447,0.565,2.139,21.634,0.79,78.028,0.936,0.984,1,817,701.759,130.786,data_traditional
3377,97.152,-29.099,59.13,0.443,0.605,2.248,21.613,0.732,88.689,0.956,0.987,1,901,877.939,138.378,data_traditional
3378,114.893,-29.897,59.243,0.425,0.58,1.974,21.726,0.733,84.539,0.944,0.983,1,596,578.42,123.629,data_traditional
3379,80.997,-33.819,59.452,0.548,0.613,2.26,21.935,0.895,8.173,0.937,0.988,1,870,853.807,136.598,data_traditional
3380,-144.418,-90.724,58.856,0.629,0.766,6.37,21.339,0.822,1.468,0.88,0.751,0,275,140.214,120.404,data_traditional
3381,93.919,-95.492,58.239,0.4,0.56,2.111,20.722,0.715,79.663,0.945,0.984,1,487,394.34,121.938,data_traditional
3382,-148.728,81.231,59.072,0.426,0.488,1.891,21.555,0.873,-56.229,0.951,0.977,1,606,446.167,118.571,data_traditional
3383,-145.686,72.587,58.932,0.389,0.54,1.932,21.415,0.722,-81.229,0.959,0.985,1,582,520.417,119.4,data_traditional
3384,-134.434,63.941,59.052,0.4,0.547,2.044,21.535,0.731,89.926,0.961,0.985,1,650,637.706,121.163,data_traditional
3385,-98.352,60.468,58.863,0.43,0.482,1.904,21.345,0.891,-77.348,0.958,0.976,1,561,443.839,120.766,data_traditional
3386,62.018,61.665,57.126,2.497,7.689,3.692,19.609,0.325,0.0,0.331,0.693,0,133,-59.725,181.697,data_traditional
3387,-145.834,59.578,59.033,0.427,0.545,2.223,21.516,0.784,-80.493,0.83,0.982,0,531,470.479,130.859,data_traditional
3388,-135.274,57.903,59.103,0.408,0.504,1.944,21.585,0.811,-82.784,0.964,0.98,1,608,653.46,125.064,data_traditional
3389,-128.479,53.419,58.99,0.428,0.573,2.242,21.473,0.747,-73.471,0.962,0.986,1,662,540.146,125.833,data_traditional
3390,-75.705,51.159,59.034,0.425,0.481,1.831,21.517,0.883,-84.865,0.971,0.99,1,886,814.682,125.787,data_traditional
3391,-152.871,49.079,59.517,0.405,0.514,1.934,21.999,0.787,-89.236,0.97,0.987,1,886,783.228,126.549,data_traditional
3392,-144.55,48.555,59.452,0.444,0.56,2.076,21.935,0.793,86.671,0.967,0.989,1,762,636.109,122.782,data_traditional
3393,-116.089,46.271,59.196,0.379,0.571,2.002,21.679,0.663,-87.432,0.967,0.987,1,674,640.397,121.786,data_traditional
3394,-111.704,41.127,60.44,0.654,0.908,2.701,22.923,0.72,21.233,0.868,0.798,0,518,234.8,120.763,data_traditional
3395,-54.994,38.272,59.015,0.408,0.487,1.893,21.498,0.837,-82.137,0.977,0.993,1,882,988.833,126.143,data_traditional
3396,-80.03,35.922,59.204,0.421,0.525,1.837,21.687,0.802,-84.072,0.979,0.99,1,841,891.277,126.044,data_traditional
3397,-114.148,31.236,59.641,0.489,2.876,1.793,22.124,0.17,-63.298,0.521,0.988,0,385,310.943,127.798,data_traditional
3398,-46.161,24.87,59.222,0.4,0.517,1.846,21.704,0.773,-73.227,0.97,0.989,1,765,801.862,124.673,data_traditional
3399,-108.049,24.287,59.574,0.543,1.217,2.134,22.057,0.446,13.427,0.762,0.977,0,496,525.371,129.805,data_traditional
3400,-91.532,13.679,59.213,0.423,0.504,1.898,21.695,0.838,-86.347,0.965,0.991,1,778,720.945,124.914,data_traditional
3401,-3.3,13.488,59.029,0.434,0.544,1.985,21.511,0.798,-89.268,0.975,0.961,1,654,580.639,120.845,data_traditional
3402,54.782,12.941,58.794,0.413,0.546,2.012,21.277,0.755,86.299,0.959,0.981,1,661,610.873,125.483,data_traditional
3403,-43.85,10.931,59.442,0.615,3.381,1.908,21.925,0.182,0.0,0.056,0.988,0,195,-66.486,218.641,data_traditional
3404,-41.36,10.01,60.179,0,0,1.845,22.661,0.0,0,0,0.803,0,341,0,0,data_traditional
3405,25.023,3.403,59.117,0.413,0.485,1.94,21.599,0.852,-69.892,0.467,0.981,0,868,809.622,153.101,data_traditional
3406,94.243,0.568,57.813,0.465,0.794,2.611,20.295,0.585,85.315,0.903,0.926,0,292,239.712,120.951,data_traditional
3407,-15.88,-0.111,59.374,0.41,0.517,1.914,21.857,0.794,-76.206,0.964,0.986,1,799,731.034,126.686,data_traditional
3408,4.015,-0.711,59.218,0.408,0.529,1.993,21.701,0.77,-78.521,0.971,0.979,1,757,758.471,127.116,data_traditional
3409,-12.739,-1.428,59.267,0.416,0.561,1.959,21.75,0.741,88.062,0.964,0.99,1,905,813.495,130.122,data_traditional
3410,35.792,-6.25,11.08,0.517,0.872,3.861,-26.437,0.592,18.118,0.854,0.759,0,489,252.555,120.564,data_traditional
3411,-27.027,-7.405,57.95,0.432,0.502,3.45,20.433,0.861,-78.9,0.955,0.789,0,810,595.323,125.819,data_traditional
3412,-12.152,-10.973,59.56,0.443,0.517,1.907,22.042,0.857,69.16,0.959,0.987,1,771,739.594,125.88,data_traditional
3413,152.378,-11.089,58.753,0.439,0.589,1.783,21.236,0.745,-77.228,0.941,0.974,1,472,391.572,117.372,data_traditional
3414,13.702,-11.363,59.345,0.427,0.49,1.972,21.828,0.871,-77.68,0.967,0.988,1,777,753.749,127.25,data_traditional
3415,9.741,-11.452,59.419,0.424,0.529,2.06,21.902,0.802,-86.017,0.963,0.987,1,874,822.379,129.089,data_traditional
3416,68.789,-15.121,59.228,0.419,0.544,2.026,21.711,0.77,-82.196,0.944,0.958,1,613,537.252,123.824,data_traditional
3417,81.567,-16.149,59.019,0.429,0.601,2.107,21.502,0.714,87.669,0.945,0.978,1,693,615.65,126.903,data_traditional
3418,14.323,-15.967,59.465,0.407,0.557,2.015,21.947,0.73,-78.694,0.965,0.986,1,847,713.742,125.751,data_traditional
3419,73.685,-16.252,59.207,0.405,0.551,2.078,21.69,0.735,87.086,0.955,0.978,1,574,544.4,125.123,data_traditional
3420,22.932,-19.284,59.533,0.416,0.539,1.924,22.016,0.772,-86.349,0.969,0.982,1,837,872.288,131.608,data_traditional
3421,76.016,-22.577,59.351,0.445,0.528,2.16,21.834,0.842,83.114,0.963,0.985,1,727,711.96,132.963,data_traditional
3422,73.926,-23.002,59.328,0.405,0.545,2.055,21.811,0.743,82.608,0.95,0.987,1,734,660.468,128.083,data_traditional
3423,8.021,0.053,59.588,0.521,18.577,2.225,22.07,0.028,-59.454,0.397,0.982,0,0,90362.895,127.121,data_traditional
3424,63.447,-22.994,59.364,0.437,0.556,2.073,21.847,0.786,77.609,0.953,0.983,1,641,582.965,125.263,data_traditional
3425,84.92,-22.77,59.58,0,0,3.83,22.062,0.0,0,0,0.85,0,192,0,0,data_traditional
