,
,
data_traditional.tif,
Emission wavelength,500 nm
NA,1.15
Refraction index,1.33
Voxel size,220 nm x 220 nm x 220 nm
Bead diameter,100 nm
,
Frame size,10 pixels
Threshold,222
,
Theoretical FWHM in XY,223 nm
Theoratical FWHM in Z,885 nm
,
HeatMap Statistics,
FWHM min,425 nm +/- 17 nm
FWHMmin / Theoretical FWHMxy,1.907 +/- 0.077
FWHM max,582 nm +/- 59 nm
FWHMmax / Theoretical FWHMxy,2.614 +/- 0.263
FWHM z,1.38 um +/- 114.79 nm
FWHMz / Theoretical FWHMz,1.564 +/- 0.13
z0,+/- 8.19 um
(z0 - mean(z0)) / FWHMz,+/- 9.256
Asymmetry,0.743 +/- 0.066
Theta,13.9 deg +/- 53.4 deg
,

Bead Id,x0 (um),y0 (um),z0 (um),FWHM min (um),FWHM max (um),FWHM z (um),z0 - mean(z0) (um),Asymmetry,Theta (degrees),R^2 FWHM min/max,R^2 FWHMz,Fit valid,Centroid brightness,Fitted Brightness(A),Fitted background(B),Image name
1741,32.746,-79.861,38.508,0.417,0.555,1.208,-0.374,0.752,-86.869,0.969,0.981,1,1802,1839.268,136.934,data_traditional
1742,-19.306,43.379,39.019,0.37,0.572,1.159,0.138,0.647,86.632,0.989,0.99,1,1805,2037.904,127.915,data_traditional
1743,-155.653,30.318,38.805,0.428,0.468,1.55,-0.076,0.914,-11.947,0.987,0.982,1,911,1004.881,126.165,data_traditional
1744,111.912,29.108,39.228,0.456,0.577,0.92,0.346,0.79,65.653,0.979,0.973,1,707,942.28,118.991,data_traditional
1745,85.884,25.487,39.165,0.478,0.614,1.874,0.284,0.779,64.951,0.947,0.97,1,588,719.9,122.207,data_traditional
1746,160.986,14.408,38.864,0.392,0.548,1.557,-0.017,0.715,-23.308,0.979,0.984,1,696,885.882,120.207,data_traditional
1747,-119.47,10.105,38.961,0.427,0.527,1.322,0.079,0.81,81.251,0.983,0.967,1,1203,1277.124,127.664,data_traditional
1748,2.037,4.492,39.228,0.401,0.515,1.25,0.346,0.779,84.612,0.974,0.987,1,1609,1806.978,159.669,data_traditional
1749,1.342,-10.368,38.84,0.416,0.49,1.253,-0.041,0.85,-74.272,0.98,0.993,1,1629,1475.014,124.743,data_traditional
1750,-103.588,-11.366,39.202,0.411,0.501,1.32,0.32,0.82,82.408,0.967,0.947,1,1353,1316.761,129.36,data_traditional
1751,87.509,-13.533,38.989,0.478,0.589,1.355,0.108,0.812,82.968,0.969,0.98,1,832,1067.835,122.013,data_traditional
1752,-151.927,-24.919,39.195,0.407,0.487,1.392,0.314,0.836,48.172,0.99,0.99,1,1212,1410.804,129.184,data_traditional
1753,-61.208,-43.579,38.919,0.439,0.526,1.332,0.038,0.834,-88.3,0.981,0.973,1,1602,1631.279,128.986,data_traditional
1754,116.38,-43.12,57.182,0,0,1.454,18.3,0.0,0,0,0.961,0,1179,0,0,data_traditional
1755,17.921,-46.912,39.085,0.448,0.523,1.486,0.203,0.856,-41.041,0.976,0.991,1,1190,1142.573,124.901,data_traditional
1756,107.479,-48.824,38.836,0.447,0.486,1.294,-0.045,0.92,21.942,0.982,0.991,1,1310,1271.482,123.163,data_traditional
1757,-68.231,-59.167,38.745,0.424,0.938,1.028,-0.136,0.452,-70.29,0.966,0.848,1,1023,1458.831,127.979,data_traditional
1758,26.14,-60.016,39.089,0.466,0.5,1.325,0.208,0.932,-15.112,0.965,0.98,1,1430,1510.368,128.051,data_traditional
1759,141.302,-71.67,38.602,0.401,0.599,1.408,-0.28,0.67,-43.329,0.985,0.988,1,683,718.791,119.236,data_traditional
1760,-81.713,-73.527,38.57,0.407,0.641,1.089,-0.312,0.634,79.335,0.99,0.984,1,1314,1530.645,131.4,data_traditional
1761,52.432,92.804,39.612,0.486,0.792,1.65,0.731,0.614,66.424,0.892,0.982,0,752,658.309,128.842,data_traditional
1762,94.62,67.366,39.591,0.512,0.651,1.603,0.709,0.786,64.801,0.94,0.974,1,1040,790.159,124.501,data_traditional
1763,-71.012,63.324,39.674,0.444,0.659,1.143,0.793,0.674,-85.476,0.967,0.99,1,1350,1392.133,135.608,data_traditional
1764,-144.77,50.658,40.223,0.399,0.416,1.344,1.341,0.96,78.386,0.922,0.945,1,899,944.338,140.722,data_traditional
1765,-161.553,43.26,38.575,0.443,0.54,1.422,-0.306,0.821,-67.637,0.97,0.973,1,570,644.436,125.908,data_traditional
1766,32.229,38.926,39.651,0.456,0.641,1.553,0.769,0.711,74.209,0.962,0.99,1,1082,1276.116,124.673,data_traditional
1767,-128.681,21.509,39.203,0.369,0.554,1.474,0.321,0.666,-84.956,0.982,0.953,1,1182,1288.733,129.302,data_traditional
1768,72.261,6.133,39.733,0.535,0.611,1.079,0.851,0.874,21.754,0.956,0.948,1,1117,817.478,120.263,data_traditional
1769,138.024,-33.584,38.477,0.404,0.564,1.485,-0.404,0.716,-24.741,0.985,0.971,1,562,683.363,117.626,data_traditional
1770,85.767,-42.9,39.463,0.54,0.614,1.495,0.581,0.88,-45.735,0.944,0.953,1,1645,1085.099,121.403,data_traditional
1771,109.287,-66.34,39.049,0.409,0.549,1.015,0.167,0.745,-59.943,0.957,0.958,1,834,1391.224,131.198,data_traditional
1772,-144.641,-69.343,38.624,0.442,0.532,1.384,-0.258,0.831,60.154,0.971,0.972,1,579,594.222,119.89,data_traditional
1773,90.052,-71.359,39.201,0.398,0.584,1.167,0.32,0.682,-63.429,0.988,0.993,1,1567,1723.858,128.948,data_traditional
1774,90.052,-71.36,39.201,0.394,0.578,1.167,0.32,0.682,-63.452,0.988,0.993,1,1567,1726.225,136.048,data_traditional
1775,-107.142,-81.874,38.763,0.412,0.63,1.132,-0.118,0.653,77.773,0.99,0.991,1,1376,1395.671,129.28,data_traditional
1776,-128.569,-88.124,38.986,0.434,0.609,1.534,0.105,0.712,65.59,0.97,0.957,1,719,823.032,124.446,data_traditional
1777,-150.994,60.594,39.638,0.443,0.447,1.413,0.757,0.992,-36.345,0.979,0.985,1,1051,1260.964,126.325,data_traditional
1778,17.94,54.735,39.457,0.475,0.696,1.149,0.576,0.683,-79.377,0.964,0.935,1,673,863.46,120.288,data_traditional
1779,-131.966,42.818,39.283,0.486,0.539,1.392,0.401,0.902,-71.65,0.968,0.958,1,1028,886.06,125.878,data_traditional
1780,-128.681,21.509,39.203,0.369,0.554,1.474,0.321,0.666,-84.956,0.982,0.953,1,1182,1288.733,129.302,data_traditional
1781,42.874,17.002,39.863,0.458,0.537,1.235,0.982,0.853,-82.256,0.95,0.988,1,1285,1347.685,133.699,data_traditional
1782,-50.855,10.552,39.359,0.399,0.508,1.245,0.478,0.786,80.318,0.984,0.968,1,1430,1414.045,127.301,data_traditional
1783,-16.806,-16.663,39.488,0.403,0.531,1.23,0.607,0.758,-88.561,0.986,0.987,1,1261,1513.339,127.878,data_traditional
1784,-94.585,-75.02,39.285,0.452,0.479,1.339,0.403,0.944,8.195,0.972,0.991,1,1254,1107.526,126.909,data_traditional
1785,-130.709,-75.467,39.158,0.402,0.584,1.337,0.276,0.689,66.043,0.986,0.984,1,959,955.1,123.137,data_traditional
1786,-133.23,89.434,39.359,0.418,0.706,1.993,0.478,0.592,-58.658,0.952,0.981,1,666,655.563,126.435,data_traditional
1787,10.183,86.752,40.083,0.368,0.828,1.421,1.202,0.444,61.629,0.959,0.991,1,1274,1143.223,125.635,data_traditional
1788,-79.114,66.413,39.684,0.466,0.765,1.669,0.803,0.609,-83.018,0.972,0.988,1,669,798.667,128.609,data_traditional
1789,17.94,54.735,39.457,0.472,0.692,1.149,0.576,0.683,-79.367,0.963,0.935,1,673,864.043,122.523,data_traditional
1790,105.373,45.904,39.927,0.468,0.583,1.466,1.046,0.803,64.791,0.95,0.99,1,967,978.309,124.226,data_traditional
1791,79.948,12.431,40.062,0.462,0.494,1.733,1.18,0.934,-22.832,0.966,0.98,1,912,1001.595,123.238,data_traditional
1792,-105.192,-8.865,39.508,0.421,0.501,1.311,0.626,0.841,-87.47,0.984,0.982,1,1220,1249.208,125.52,data_traditional
1793,133.242,-8.803,39.455,0.447,0.504,1.473,0.573,0.886,-34.083,0.973,0.949,1,745,607.856,118.783,data_traditional
1794,-105.192,-8.865,39.508,0.421,0.5,1.311,0.626,0.841,-87.468,0.984,0.982,1,1220,1249.248,125.855,data_traditional
1795,114.162,-34.34,39.962,0.416,0.449,1.136,1.08,0.925,-76.291,0.987,0.994,1,1891,1796.854,128.259,data_traditional
1796,-47.076,-84.077,39.173,0.432,0.653,1.256,0.292,0.662,82.224,0.981,0.985,1,1474,1454.419,129.12,data_traditional
1797,-119.735,95.22,39.737,0.442,0.625,1.465,0.855,0.707,-71.223,0.917,0.909,1,729,579.865,126.72,data_traditional
1798,-142.538,90.164,24.602,0.404,0.546,1.521,-14.28,0.74,-36.368,0.942,0.544,0,885,710.806,125.023,data_traditional
1799,157.336,75.227,39.673,0.371,0.548,1.413,0.791,0.677,30.521,0.954,0.987,1,887,767.078,120.296,data_traditional
1800,-78.512,68.558,40.023,0.422,0.582,1.318,1.141,0.725,-74.53,0.973,0.96,1,688,985.061,125.656,data_traditional
1801,-62.029,52.28,39.737,0.399,0.533,1.232,0.856,0.749,-81.599,0.965,0.992,1,1215,1163.123,128.085,data_traditional
1802,126.376,45.912,39.476,0.524,0.647,1.116,0.595,0.81,79.605,0.915,0.946,1,569,444.102,127.582,data_traditional
1803,-143.333,43.027,39.187,0.409,0.579,1.557,0.306,0.707,-76.706,0.97,0.969,1,470,563.968,120.667,data_traditional
1804,86.185,39.931,-0.111,0.13,1.392,0.264,-38.993,0.093,0.367,0.024,0,0,109,-553.247,163.025,data_traditional
1805,-46.394,23.479,39.968,0.389,0.523,1.036,1.086,0.744,82.315,0.987,0.992,1,1930,1930.33,128.899,data_traditional
1806,-35.375,11.176,39.786,0.367,0.582,1.083,0.904,0.63,83.477,0.989,0.99,1,1543,1579.085,125.497,data_traditional
1807,72.804,-5.034,40.409,0.432,0.513,1.443,1.527,0.842,-24.331,0.976,0.995,1,1648,1463.401,129.219,data_traditional
1808,135.458,-22.295,39.704,0.668,0.782,1.192,0.823,0.854,-60.299,0.965,0.965,1,535,586.638,122.335,data_traditional
1809,57.555,-39.287,40.336,0.463,0.539,1.193,1.454,0.86,-49.415,0.972,0.976,1,888,1128.378,120.511,data_traditional
1810,57.555,-39.287,40.336,0.461,0.536,1.193,1.454,0.86,-49.322,0.969,0.976,1,888,1128.718,123.953,data_traditional
1811,-64.982,-58.953,39.988,0.483,0.528,1.529,1.107,0.915,-5.213,0.971,0.969,1,1765,1708.677,132.187,data_traditional
1812,157.036,-69.094,39.571,0.418,0.601,1.464,0.69,0.695,-36.087,0.986,0.982,1,704,705.597,115.774,data_traditional
1813,162.175,-92.19,39.719,0.397,0.669,1.677,0.837,0.594,-34.535,0.984,0.973,1,673,560.618,114.942,data_traditional
1814,93.572,92.701,40.212,0.484,0.684,1.613,1.33,0.707,47.37,0.849,0.987,0,897,561.151,125.742,data_traditional
1815,-148.822,89.481,40.216,0.429,0.512,1.76,1.334,0.837,-45.732,0.967,0.977,1,922,799.755,122.449,data_traditional
1816,-161.792,70.322,39.173,0.409,0.501,1.497,0.292,0.816,-50.354,0.978,0.964,1,389,407.83,114.51,data_traditional
1817,128.646,20.546,39.681,0.434,0.559,1.261,0.799,0.776,78.212,0.956,0.966,1,619,797.96,125.236,data_traditional
1818,15.482,-10.985,40.012,0.436,0.511,1.349,1.131,0.854,-63.169,0.973,0.985,1,1487,1506.567,127.11,data_traditional
1819,95.294,-11.818,40.103,0.403,0.46,1.405,1.222,0.876,-66.108,0.973,0.987,1,1083,1169.548,124.459,data_traditional
1820,135.699,-18.509,60.46,0.431,0.554,1.405,21.579,0.778,85.793,0.986,0.975,1,1394,1340.63,125.992,data_traditional
1821,51.834,-22.22,40.22,0.461,0.518,1.156,1.338,0.891,88.393,0.973,0.987,1,1212,1243.115,122.985,data_traditional
1822,-37.44,-23.365,40.177,0.555,0.608,1.283,1.296,0.914,77.173,0.97,0.944,1,2165,1277.7,123.312,data_traditional
1823,-136.894,-35.063,39.992,0.411,0.503,1.12,1.11,0.817,65.823,0.989,0.971,1,1441,1633.647,126.695,data_traditional
1824,11.894,-35.872,39.906,0.389,0.582,1.262,1.024,0.669,-85.687,0.97,0.984,1,1481,1533.422,134.239,data_traditional
1825,-51.296,-70.565,40.451,0.439,0.566,1.418,1.569,0.776,-5.589,0.966,0.987,1,1965,1847.576,133.713,data_traditional
1826,-148.822,89.481,40.216,0.428,0.512,1.76,1.334,0.837,-45.745,0.968,0.977,1,922,799.846,122.729,data_traditional
1827,139.462,56.946,39.675,0.402,0.536,1.356,0.793,0.749,51.324,0.974,0.976,1,628,590.19,117.421,data_traditional
1828,101.397,53.414,40.497,0.479,0.533,1.593,1.615,0.899,71.696,0.943,0.983,1,751,846.681,123.307,data_traditional
1829,49.28,39.38,-0.111,0,0,0.264,-38.993,0.0,0,0,0,0,964,0,0,data_traditional
1830,127.345,12.135,40.55,0.404,0.445,1.15,1.668,0.906,43.724,0.981,0.986,1,1092,1220.641,121.767,data_traditional
1831,-72.868,9.219,40.442,0.41,0.514,1.236,1.561,0.798,89.507,0.976,0.979,1,1544,1609.178,133.409,data_traditional
1832,-27.382,-8.069,40.783,0.461,0.478,1.274,1.901,0.966,-87.648,0.993,0.989,1,1629,2384.583,128.858,data_traditional
1833,64.363,-7.423,40.777,0.467,0.511,1.226,1.896,0.914,-47.784,0.97,0.987,1,1188,1564.654,129.935,data_traditional
1834,135.461,-22.295,39.704,0.672,0.777,1.192,0.823,0.865,-57.909,0.958,0.965,1,535,580.103,126.302,data_traditional
1835,-136.894,-35.063,39.992,0.411,0.503,1.12,1.11,0.817,65.823,0.989,0.971,1,1441,1633.647,126.695,data_traditional
1836,-128.37,-40.93,40.204,0.413,0.512,1.452,1.323,0.807,63.777,0.988,0.988,1,1347,1679.795,127.562,data_traditional
1837,139.42,-60.338,39.57,0.442,0.623,1.386,0.688,0.71,-49.058,0.987,0.965,1,600,529.529,116.761,data_traditional
1838,162.394,-84.236,40.082,0.404,0.577,1.584,1.2,0.701,-45.926,0.97,0.965,1,674,636.658,118.113,data_traditional
1839,15.521,75.801,40.319,0.399,0.749,1.673,1.438,0.533,69.955,0.952,0.954,1,635,633.658,123.491,data_traditional
1840,-117.014,48.941,40.512,0.43,0.617,1.192,1.631,0.696,-87.019,0.972,0.989,1,905,1089.712,135.531,data_traditional
1841,-54.793,41.102,40.302,0.398,0.598,1.184,1.421,0.666,-85.347,0.982,0.994,1,1304,1344.824,129.93,data_traditional
1842,141.385,35.578,40.057,0.411,0.463,1.293,1.175,0.887,45.129,0.978,0.982,1,724,776.604,117.124,data_traditional
1843,140.626,21.222,39.775,0.463,0.483,1.15,0.894,0.96,0.345,0.975,0.972,1,500,619.801,117.78,data_traditional
1844,-72.868,9.219,40.442,0.41,0.514,1.236,1.561,0.798,89.501,0.975,0.979,1,1544,1609.099,132.943,data_traditional
1845,40.598,-9.093,40.386,0.473,0.596,1.441,1.504,0.794,-64.7,0.967,0.991,1,884,1037.754,124.462,data_traditional
1846,-77.818,-43.267,40.483,0.462,0.506,1.239,1.601,0.912,65.112,0.974,0.986,1,1153,1264.568,121.237,data_traditional
1847,31.156,-47.505,40.346,0.432,0.566,1.146,1.465,0.763,-76.48,0.963,0.986,1,982,1157.048,130.799,data_traditional
1848,-68.877,-67.983,40.462,0.407,0.532,1.252,1.581,0.764,78.509,0.981,0.801,1,1734,1758.005,136.865,data_traditional
1849,-8.563,-69.073,40.433,0.429,0.562,1.259,1.551,0.763,-85.476,0.977,0.971,1,1793,1680.809,127.672,data_traditional
1850,-46.237,71.466,40.767,0.374,0.649,1.13,1.885,0.576,-84.088,0.98,0.99,1,1262,1495.402,129.962,data_traditional
1851,29.7,50.38,56.749,0,0,1.14,17.867,0.0,0,0,0.866,0,731,0,0,data_traditional
1852,-35.063,29.054,40.889,0.421,0.502,1.196,2.007,0.838,-88.535,0.989,0.982,1,1454,1498.584,122.966,data_traditional
1853,-68.16,19.434,41.047,0.418,0.467,1.376,2.165,0.894,-0.898,0.974,0.969,1,1345,1655.019,130.231,data_traditional
1854,-81.751,8.691,40.691,0.448,0.625,1.057,1.81,0.717,74.9,0.978,0.982,1,1241,1562.117,133.692,data_traditional
1855,-81.751,8.691,40.691,0.447,0.624,1.057,1.81,0.717,74.888,0.979,0.982,1,1241,1562.416,134.63,data_traditional
1856,-156.947,-38.788,40.274,0.459,0.613,1.449,1.392,0.747,52.175,0.935,0.958,1,804,688.221,117.152,data_traditional
1857,79.483,-73.116,40.223,0.402,0.545,1.203,1.341,0.737,-65.704,0.98,0.97,1,1318,1331.242,126.022,data_traditional
1858,-162.023,94.094,40.742,0.344,0.471,1.745,1.86,0.731,-27.961,0.973,0.931,1,447,702.21,118.638,data_traditional
1859,64.755,55.728,41.509,0.486,0.632,1.611,2.627,0.769,55.599,0.934,0.912,1,1176,1025.464,128.321,data_traditional
1860,-111.479,-0.874,41.051,0.467,0.576,1.19,2.169,0.811,62.493,0.968,0.977,1,1431,1295.9,126.079,data_traditional
1861,-64.998,-13.467,40.929,0.439,0.526,1.369,2.048,0.834,81.315,0.98,0.994,1,1395,1635.838,128.345,data_traditional
1862,53.24,-22.22,21.636,0,0,1.435,-17.246,0.0,0,0,0.971,0,1223,0,0,data_traditional
1863,91.466,-24.189,41.068,0.463,0.526,1.256,2.186,0.88,-68.506,0.97,0.967,1,1540,1201.536,125.429,data_traditional
1864,-49.266,-24.286,41.037,0.386,0.547,1.119,2.155,0.706,80.066,0.978,0.992,1,1847,1705.899,130.43,data_traditional
1865,139.907,-45.58,40.497,0.379,0.609,1.295,1.616,0.621,-39.227,0.986,0.987,1,878,834.395,116.779,data_traditional
1866,-81.939,-67.986,40.554,0.402,0.565,1.367,1.673,0.71,80.771,0.982,0.99,1,1193,1285.047,127.398,data_traditional
1867,87.786,-72.818,40.944,0.429,0.498,1.382,2.062,0.861,-52.996,0.981,0.977,1,1247,1719.209,125.229,data_traditional
1868,58.549,81.144,41.382,0.479,0.675,1.479,2.501,0.709,62.753,0.893,0.991,0,842,696.001,127.994,data_traditional
1869,112.284,46.547,40.486,0.454,0.76,1.449,1.604,0.598,71.905,0.917,0.931,1,450,439.23,126.591,data_traditional
1870,-151.614,36.848,41.085,0.431,0.517,1.29,2.204,0.833,-76.58,0.984,0.987,1,1005,1204.999,128.934,data_traditional
1871,-29.32,5.074,41.224,0.468,0.662,1.314,2.342,0.708,88.399,0.974,0.952,1,1889,1694.024,119.286,data_traditional
1872,-64.468,-28.771,41.232,0.371,0.483,1.051,2.351,0.769,-44.381,0.969,0.969,1,1211,1724.297,132.025,data_traditional
1873,-13.856,-57.842,41.184,0.404,0.572,1.267,2.303,0.707,-83.452,0.977,0.992,1,2021,1968.175,133.3,data_traditional
1874,90.054,54.501,41.191,0.451,0.613,1.84,2.31,0.736,68.087,0.927,0.958,1,702,581.021,127.133,data_traditional
1875,-106.069,47.89,41.466,0.42,0.708,1.407,2.584,0.594,-76.228,0.976,0.986,1,901,966.678,133.788,data_traditional
1876,34.842,29.457,41.636,0.451,0.555,1.533,2.754,0.812,-88.455,0.964,0.989,1,1211,1311.275,127.116,data_traditional
1877,-122.526,12.585,41.71,0.429,0.477,1.194,2.828,0.899,18.886,0.975,0.989,1,1627,1556.089,134.18,data_traditional
1878,137.701,9.684,41.384,0.427,0.448,1.231,2.502,0.952,68.114,0.977,0.986,1,1041,1106.248,120.132,data_traditional
1879,-113.463,-27.159,40.902,0.408,0.5,1.168,2.02,0.816,83.076,0.987,0.989,1,973,1058.082,125.619,data_traditional
1880,-39.67,-48.183,41.508,0.47,0.51,1.408,2.627,0.922,73.487,0.984,0.981,1,1617,1630.457,126.733,data_traditional
1881,-56.183,-85.579,41.324,0.466,0.575,1.452,2.443,0.809,-10.827,0.979,0.99,1,1227,1205.695,124.425,data_traditional
1882,40.941,-89.342,41.29,0.486,0.495,1.276,2.409,0.982,-42.652,0.972,0.97,1,1701,1677.774,134.135,data_traditional
1883,-106.069,47.891,41.466,0.421,0.707,1.407,2.584,0.595,-76.256,0.975,0.986,1,901,967.665,133.245,data_traditional
1884,120.377,-39.958,41.773,0.432,0.444,1.303,2.891,0.972,85.627,0.986,0.983,1,1394,1555.04,121.817,data_traditional
1885,-39.67,-48.183,41.508,0.47,0.51,1.408,2.627,0.922,73.539,0.983,0.981,1,1617,1630.637,127.309,data_traditional
1886,122.372,-86.71,41.094,0.474,0.572,1.286,2.213,0.829,-69.773,0.987,0.988,1,846,778.539,117.371,data_traditional
1887,-87.7,84.296,59.644,0.378,0.582,1.24,20.763,0.649,-86.708,0.986,0.988,1,1693,1879.037,125.107,data_traditional
1888,-42.416,22.262,31.672,0.41,0.482,1.127,-7.209,0.851,73.668,0.974,0.963,1,1884,1897.251,139.342,data_traditional
1889,110.086,8.38,41.822,0.453,0.474,1.562,2.94,0.955,85.068,0.967,0.99,1,1154,1165.866,123.845,data_traditional
1890,24.624,-3.996,41.877,0.441,0.584,1.417,2.995,0.754,-83.855,0.968,0.953,1,1508,1536.349,134.069,data_traditional
1891,88.688,-25.236,42.03,0.436,0.501,1.493,3.149,0.869,-69.89,0.972,0.981,1,940,1321.343,124.347,data_traditional
1892,-5.28,-45.505,63.509,0.415,0.587,1.157,24.628,0.708,79.334,0.972,0.989,1,2391,2076.446,134.087,data_traditional
1893,80.323,-89.538,41.605,0.498,0.623,1.468,2.724,0.799,-75.492,0.971,0.976,1,982,1097.122,121.118,data_traditional
1894,-114.175,82.831,41.926,0.521,0.692,1.488,3.045,0.753,-76.145,0.953,0.97,1,746,658.787,123.473,data_traditional
1895,-163.583,58.862,41.267,0.408,0.473,1.414,2.385,0.861,-64.045,0.973,0.958,1,463,480.215,121.401,data_traditional
1896,-133.98,36.029,41.683,0.415,0.514,1.315,2.802,0.808,-72.278,0.98,0.991,1,924,983.009,127.376,data_traditional
1897,84.975,34.878,42.021,0.553,0.808,1.57,3.139,0.684,59.882,0.947,0.96,1,555,588.526,116.738,data_traditional
1898,-136.796,19.246,41.852,0.413,0.536,1.15,2.97,0.771,88.473,0.979,0.989,1,998,1340.39,136.057,data_traditional
1899,76.831,-4.669,53.527,0.432,0.587,1.355,14.645,0.736,82.078,0.978,0.986,1,1030,1097.895,128.518,data_traditional
1900,136.574,-10.679,42.548,0.406,0.455,1.298,3.666,0.891,-14.337,0.987,0.989,1,1155,1445.271,121.194,data_traditional
1901,-22.917,-35.94,41.993,0.389,0.666,1.201,3.112,0.584,85.798,0.987,0.963,1,1452,2481.828,127.495,data_traditional
1902,106.036,-81.978,41.936,0.409,0.46,1.453,3.054,0.89,27.286,0.986,0.98,1,1383,1449.223,120.131,data_traditional
1903,-107.241,39.754,41.871,0.436,0.764,1.465,2.989,0.57,-82.043,0.975,0.981,1,827,885.073,135.695,data_traditional
1904,-117.491,37.002,45.908,0.388,0.441,1.216,7.027,0.881,-55.627,0.966,0.658,0,1122,1055.806,125.625,data_traditional
1905,-118.697,31.405,42.368,0.48,0.551,1.585,3.486,0.871,-80.088,0.976,0.972,1,1141,1040.323,126.803,data_traditional
1906,-85.768,10.951,42.134,0.411,0.518,1.401,3.253,0.794,-65.255,0.98,0.977,1,1101,1127.478,124.676,data_traditional
1907,-118.301,-14.84,41.77,0.392,0.546,1.12,2.889,0.717,83.855,0.982,0.989,1,1127,1385.327,127.775,data_traditional
1908,117.962,-52.764,42.295,0.388,0.505,1.328,3.414,0.769,-53.688,0.992,0.992,1,1218,1348.957,123.548,data_traditional
1909,145.576,-74.652,41.959,0.45,0.62,1.615,3.077,0.726,-39.27,0.978,0.981,1,653,630.542,117.168,data_traditional
1910,115.682,-92.435,41.975,0.397,0.593,1.275,3.093,0.669,-69.427,0.984,0.977,1,1408,1415.783,127.104,data_traditional
1911,108.765,77.731,42.238,0.43,0.681,2.084,3.356,0.631,61.542,0.895,0.942,0,735,662.524,129.224,data_traditional
1912,109.644,44.443,42.529,0.443,0.565,1.708,3.647,0.784,55.563,0.962,0.989,1,1073,1038.687,122.05,data_traditional
1913,59.969,29.933,42.803,0.445,0.505,1.169,3.921,0.881,-13.152,0.952,0.924,1,817,707.585,122.074,data_traditional
1914,-48.871,27.265,42.661,0.366,0.55,1.271,3.779,0.667,-83.771,0.99,0.979,1,1631,1682.652,125.866,data_traditional
1915,-115.382,-10.175,42.387,0.442,0.509,1.483,3.506,0.867,85.38,0.982,0.994,1,1262,1405.242,128.445,data_traditional
1916,4.449,-39.767,42.694,0.424,0.522,1.343,3.813,0.813,-57.943,0.979,0.991,1,1760,1800.62,129.527,data_traditional
1917,83.11,-63.827,41.904,0.421,0.629,1.507,3.022,0.67,64.057,0.97,0.925,1,796,910.677,119.728,data_traditional
1918,-99.529,79.663,42.643,0.414,0.633,1.649,3.761,0.654,-68.701,0.955,0.985,1,845,838.453,132.534,data_traditional
1919,16.681,42.91,43.008,0.422,0.654,1.182,4.126,0.646,81.09,0.98,0.99,1,1271,1338.272,125.684,data_traditional
1920,18.801,-35.646,42.91,0.466,0.591,1.389,4.029,0.787,-82.808,0.973,0.981,1,1695,1809.479,131.265,data_traditional
1921,-113.325,-35.901,44.552,0.821,1.478,1.19,5.67,0.556,-2.873,0.845,0.681,0,356,116.853,108.636,data_traditional
1922,-81.925,-53.187,43.803,0.436,0.857,1.206,4.921,0.509,0.876,0.936,0.917,0,1195,837.808,123.914,data_traditional
1923,-135.035,-60.06,42.492,0.426,0.545,1.348,3.611,0.782,76.291,0.984,0.954,1,740,1108.645,120.656,data_traditional
1924,96.007,-61.304,42.755,0.406,0.468,1.56,3.873,0.867,-47.697,0.984,0.974,1,1426,1827.156,130.33,data_traditional
1925,81.614,47.228,43.304,0.485,0.575,1.467,4.422,0.843,67.852,0.924,0.982,1,726,718.443,125.672,data_traditional
1926,-93.45,2.781,43.373,0.402,0.515,1.203,4.492,0.781,17.001,0.979,0.957,1,1094,1619.204,127.422,data_traditional
1927,-35.788,-11.262,43.294,0.453,0.568,0.978,4.412,0.798,6.371,0.983,0.976,1,1588,1622.606,124.563,data_traditional
1928,100.649,-19.788,42.83,0.433,0.488,1.364,3.948,0.887,-87.143,0.983,0.99,1,1364,1490.495,123.195,data_traditional
1929,-129.049,-22.772,43.227,0.422,0.468,1.044,4.346,0.901,69.512,0.989,0.976,1,1004,1511.838,123.486,data_traditional
1930,-113.556,-35.685,43.045,0.422,0.5,1.32,4.164,0.845,67.801,0.979,0.968,1,1256,1763.131,131.773,data_traditional
1931,110.426,-54.86,61.285,0.4,0.452,1.281,22.403,0.885,-43.822,0.996,0.973,1,1703,1674.786,118.795,data_traditional
1932,-68.415,-61.829,42.513,0.385,0.584,1.206,3.631,0.659,87.591,0.982,0.99,1,1509,1581.448,131.417,data_traditional
1933,43.319,-68.431,43.015,0.427,0.489,1.222,4.133,0.873,-50.84,0.964,0.994,1,2047,1752.876,131.841,data_traditional
1934,94.867,-88.246,42.836,0.433,0.536,1.192,3.954,0.807,-78.923,0.984,0.989,1,1624,1675.991,128.784,data_traditional
